-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,31,32,32,32,32,32,32,32,32,32,33,-1,-1,-1,31,32,32,32,32,32,32,32,32,32,32,33,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,15,15,15,15,15,42,42,42,43,41,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,15,15,15,15,15,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,15,15,15,15,15,42,42,42,43,-1,-1,41,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,41,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,41,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,44,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,42,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,42,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,41,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,41,42,42,42,42,42,42,42,42,42,43,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,43,-1,-1,-1
-1,-1,-1,51,52,52,52,52,52,52,52,52,52,53,-1,-1,-1,51,52,52,52,52,52,52,52,52,52,52,53,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
